4.490806623763821115e-02,1.227893500103164615e-01,7.668763818232690599e-02,9.197498583576557696e-02
6.772711170542089487e-02,6.004013591314993382e-03,2.148195584900418342e-02,9.074493173500417509e-01
6.292972771390468179e-01,6.208228267693299829e-01,6.061853061161951439e-01,5.514305428102903583e-01
9.026950391684718245e-02,1.827912290245280180e-02,4.519059048771373321e-02,8.429676062704601069e-02
7.690612541622677822e-01,7.293390420210825731e-01,7.212441427944937811e-01,4.970059004189502083e-01
2.297908071796465890e-02,6.312157938343818976e-03,3.122358821022040709e-02,1.054751023891079831e-01
1.047132035251522042e-01,1.288798792242135637e-02,4.239419799026260954e-02,3.037933822167595416e-02
4.914510853108193522e-02,2.674387154555033508e-01,2.417505708639677842e-02,7.335368559182699200e-02
5.713578917764028375e-01,5.758489210591878349e-01,4.993159009358790756e-01,5.908505735148161797e-01
9.287608583919475524e-01,8.127791062797196098e-01,5.083201754458147592e-01,8.860149246220503372e-01
2.886632210891436692e-02,1.987974569214061293e-02,8.656418595495257717e-02,7.204930938468311064e-02
9.332079598378403840e-02,2.293699297126021788e-02,1.264164412505991708e-01,3.758164808270920976e-02
6.293863536415114646e-02,1.957985960692823491e-02,3.238406593512464793e-02,5.227018847040366956e-02
6.921077874426587728e-01,8.309581321405022647e-02,3.887058059917843089e-02,8.256373041632792953e-01
9.694124553546015211e-01,5.518754201272750917e-03,1.591114086615928458e-01,4.633451742372128590e-02
2.872973959060302548e-02,2.380515844469318146e-02,1.667095405222535423e-02,4.524308467675757645e-02
6.875816334376617933e-02,3.121972082572598006e-02,7.997920719505337006e-01,1.020371822936609330e-01
6.505250414689203731e-02,9.520372566605597719e-02,8.768754881948079838e-01,4.743739754397871544e-02
2.682717561081164256e-02,9.404567550375573237e-01,4.209330822656050936e-02,2.171885518865977194e-01
1.646782813617842303e-02,7.771237775151594862e-01,5.949218578091610560e-02,8.518120548055679864e-01
1.073564741362208197e-02,1.352414708933314391e-01,1.173964678496419861e-01,9.810266322310331466e-01
9.937473841866242275e-01,9.922428891404195747e-03,1.332232476562631163e-01,1.340789842329004888e-01
1.064007957782675019e-02,8.846224958807313854e-02,1.286235430844640260e-01,8.244128647544809313e-03
7.891406457073837921e-02,3.157778500232259061e-02,8.184042947461384054e-02,4.745306797980592545e-02
8.919117824041244980e-01,2.581138941909606466e-01,9.388293964873329900e-01,7.575665194672615010e-02
9.984808207202088004e-02,6.745589698236168497e-01,9.843136784393538563e-02,6.722490956073580437e-02
5.920702597314588811e-01,3.252891327618700340e-02,1.691626450582534372e-02,7.832986005846427346e-01
3.371468185348526492e-02,4.790613086676150101e-02,7.503972495749094973e-02,1.805186473461629915e-01
4.995700508848780613e-02,2.967779748067037732e-02,7.028989447046092576e-02,6.221466751308913495e-02
1.199593038031344233e-01,1.289582399525222856e-01,7.301164299338496200e-01,8.416880244698698998e-01
1.515518512499792469e-01,4.512649707758593642e-01,8.334150315555604038e-01,1.235934482687764818e-01
3.592576024717270694e-02,9.430766022371211976e-01,1.550654928327148963e-01,1.560039800575661328e-01
7.916582970627518145e-01,6.320158688056190521e-02,2.133648595809651272e-01,4.826554006004349362e-02
9.794353137601335968e-02,1.164583162805970240e-01,2.938896523467179334e-01,4.271574621901310168e-03
3.495937317792219279e-01,1.636657625819174233e-01,1.007486740137851916e-01,1.938217545497247229e-01
2.964303686070614285e-02,3.579494482332915006e-01,5.663073062762407489e-03,8.596731299922659719e-01
1.792866934946096280e-01,2.000363027444583552e-01,2.079291479000237863e-02,1.026254856803731665e-02
1.195895720676217605e-02,1.301740633701510032e-02,8.382091971893913807e-02,4.143903795164376180e-02
3.336372920417893240e-02,9.180002566243481432e-01,1.630984917501772380e-02,3.733055504845263911e-02
6.517302227406868154e-02,4.091005509414619157e-02,1.497452060164326804e-01,9.053442380841355552e-01
1.009299600579726786e+00,2.801446265518623205e-02,8.942869031124793533e-02,1.023237198748115778e-01
1.784004277366442459e-02,1.852437136366405848e-02,5.031512524078650406e-02,2.186923059367698596e-02
3.561407279315612073e-02,2.560924182289562312e-01,8.504022388182165548e-02,7.591922037726551720e-01
1.014858130247208307e-01,7.668384933166945139e-01,1.934367976256003430e-01,1.029534870544141223e-01
8.547905960114232649e-02,8.278225422315707016e-01,8.865938121375606107e-01,9.128717535782961967e-01
1.166719095066383327e-01,5.838728866175912739e-03,8.146779266105991235e-03,4.748469446307662656e-02
3.414825907549298017e-02,1.087591645461928602e-01,5.009476489367516161e-02,1.610258017989489587e-02
5.949552701105563501e-02,2.875799034554806649e-02,5.779286213156847873e-02,9.390296736897860708e-01
4.270815341561803313e-01,7.876815166375260580e-01,8.038997069312945332e-01,6.934111950609785913e-01
1.820137933277100051e-01,8.881184546726534901e-01,1.962734043501954129e-01,7.846532726995598950e-02
