,run_id,time_step,listened,opinion,out_belief
0,0,1,both,0.7253768486118514,0.3333333333333333
1,0,1,both,0.7117109281030389,0.3333333333333333
2,0,1,both,0.7255928653743551,0.3333333333333333
3,0,1,both,0.6736800927367755,0.3333333333333333
4,0,1,both,0.7595874432009673,0.3333333333333333
5,0,1,both,0.6944530609551876,0.3333333333333333
6,0,1,both,0.7175530355113994,0.3333333333333333
7,0,1,both,0.7019110299520813,0.3333333333333333
8,0,1,both,0.5946797584840928,0.3333333333333333
9,0,1,both,0.7546034815332469,0.3333333333333333
10,0,1,both,0.6281994265263888,0.3333333333333333
11,0,1,both,0.7245668056032588,0.3333333333333333
12,0,1,both,0.666301036337027,0.3333333333333333
13,0,1,both,0.7294502338275256,0.3333333333333333
14,0,1,both,0.7703762844050801,0.3333333333333333
15,0,1,both,0.7556614899947816,0.3333333333333333
16,0,1,both,0.5771106997792415,0.3333333333333333
17,0,1,both,0.6620944857830962,0.3333333333333333
18,0,1,both,0.6792289919864631,0.3333333333333333
19,0,1,both,0.627192903515373,0.3333333333333333
20,0,1,both,0.6202689231153484,0.3333333333333333
21,0,1,both,0.6552037789330423,0.3333333333333333
22,0,1,both,0.7088840171565433,0.3333333333333333
23,0,1,both,0.6764875916647636,0.3333333333333333
24,0,1,both,0.7998396954054426,0.3333333333333333
25,0,1,both,0.6568349665739684,0.3333333333333333
26,0,1,both,0.7142556918130959,0.3333333333333333
27,0,1,both,0.7002466932978093,0.3333333333333333
28,0,1,both,0.6913183655059282,0.3333333333333333
29,0,1,both,0.7454699630155313,0.3333333333333333
30,0,1,both,0.7105491618772667,0.3333333333333333
31,0,1,both,0.7302775005945952,0.3333333333333333
32,0,1,both,0.7708196673907227,0.3333333333333333
33,0,1,both,0.6628715746550956,0.3333333333333333
34,0,1,both,0.7602847241892411,0.3333333333333333
35,0,1,both,0.7107039214098473,0.3333333333333333
36,0,1,both,0.6614346842783269,0.3333333333333333
37,0,1,both,0.5324238105420026,0.3333333333333333
38,0,1,both,0.6464330806905694,0.3333333333333333
39,0,1,both,0.7474591875994135,0.3333333333333333
40,0,1,both,0.7525942524734192,0.3333333333333333
41,0,1,both,0.5897222078193138,0.3333333333333333
42,0,1,both,0.7227573838072661,0.3333333333333333
43,0,1,both,0.73237163698979,0.3333333333333333
44,0,1,both,0.6749864828064646,0.3333333333333333
45,0,1,both,0.7280100922010013,0.3333333333333333
46,0,1,both,0.70920606282918,0.3333333333333333
47,0,1,both,0.7391235830273205,0.3333333333333333
48,0,1,both,0.7359574058263428,0.3333333333333333
49,0,1,both,0.7345136579434036,0.3333333333333333
50,0,1,both,0.6906159357354613,0.3333333333333333
0,0,8,intensive,0.5324238105420026,0.44049107084562755
1,0,8,extensive,0.5771106997792415,0.421727986509125
2,0,8,both,0.5897222078193138,0.4198071408052221
3,0,8,extensive,0.5946797584840928,0.39684259268291
4,0,8,both,0.6202689231153484,0.42272966806453155
5,0,8,both,0.627192903515373,0.42161958989091597
6,0,8,both,0.6281994265263888,0.3366145428063007
7,0,8,both,0.6464330806905694,0.3357421724387307
8,0,8,both,0.6552037789330423,0.34079551374956835
9,0,8,both,0.6568349665739684,0.34458140444282837
10,0,8,both,0.6614346842783269,0.33548683554750025
11,0,8,both,0.6620944857830962,0.3672741708145726
12,0,8,both,0.6628715746550956,0.32855399107784533
13,0,8,both,0.666301036337027,0.3402288313082906
14,0,8,both,0.6736800927367755,0.3368810096892556
15,0,8,both,0.6749864828064646,0.3423856100983629
16,0,8,both,0.6764875916647636,0.3375963495594197
17,0,8,both,0.6792289919864631,0.3373686771105163
18,0,8,both,0.6906159357354613,0.3615492267110194
19,0,8,both,0.6913183655059282,0.34901560549141253
20,0,8,both,0.6944530609551876,0.3369707429701529
21,0,8,both,0.7002466932978093,0.3459374898584887
22,0,8,both,0.7019110299520813,0.35439734586548943
23,0,8,both,0.7088840171565433,0.41935787367447064
24,0,8,both,0.70920606282918,0.3356758497910651
25,0,8,both,0.7105491618772667,0.3401211707281742
26,0,8,both,0.7107039214098473,0.3367191966348283
27,0,8,both,0.7117109281030389,0.33802399257552895
28,0,8,both,0.7142556918130959,0.3350282001946022
29,0,8,both,0.7175530355113994,0.3787456918856498
30,0,8,both,0.7227573838072661,0.34324975244725187
31,0,8,both,0.7245668056032588,0.34923044619722704
32,0,8,both,0.7253768486118514,0.33967546495583
33,0,8,both,0.7255928653743551,0.34048073727572215
34,0,8,both,0.7280100922010013,0.34042892963595506
35,0,8,both,0.7294502338275256,0.33565921100483204
36,0,8,both,0.7302775005945952,0.3344941527308466
37,0,8,both,0.73237163698979,0.3531288573539975
38,0,8,both,0.7345136579434036,0.340741102053766
39,0,8,both,0.7359574058263428,0.34156221878968585
40,0,8,both,0.7391235830273205,0.3371309638026068
41,0,8,both,0.7454699630155313,0.3345827577913175
42,0,8,both,0.7474591875994135,0.3401742062141356
43,0,8,both,0.7525942524734192,0.3363575833745249
44,0,8,both,0.7546034815332469,0.3370564342992559
45,0,8,both,0.7556614899947816,0.33487402506409947
46,0,8,both,0.7595874432009673,0.34107276676848813
47,0,8,both,0.7602847241892411,0.337700158683162
48,0,8,both,0.7703762844050801,0.3366106223694854
49,0,8,both,0.7708196673907227,0.3398036238770104
50,0,8,both,0.7998396954054426,0.3382553112269846
0,1,1,both,0.7401825630410777,0.3333333333333333
1,1,1,both,0.736753426775343,0.3333333333333333
2,1,1,both,0.7153701603077627,0.3333333333333333
3,1,1,both,0.7482754836150962,0.3333333333333333
4,1,1,both,0.6654664937219102,0.3333333333333333
