,run_id,time_step,listened,opinion,out_belief
0,0,1,both,0.6280952754836684,0.3333333333333333
1,0,1,both,0.6635169871949929,0.3333333333333333
2,0,1,both,0.7658416901908766,0.3333333333333333
3,0,1,both,0.7742811631803284,0.3333333333333333
4,0,1,both,0.8037923440140848,0.3333333333333333
5,0,1,both,0.6692714880173894,0.3333333333333333
6,0,1,both,0.6060729128692928,0.3333333333333333
7,0,1,both,0.6882131436969511,0.3333333333333333
8,0,1,both,0.7367289236789494,0.3333333333333333
9,0,1,both,0.7473936383439227,0.3333333333333333
10,0,1,both,0.7176836759012385,0.3333333333333333
11,0,1,both,0.7462724340131064,0.3333333333333333
12,0,1,both,0.7247031322279527,0.3333333333333333
13,0,1,both,0.7302308290536237,0.3333333333333333
14,0,1,both,0.6793685508419834,0.3333333333333333
15,0,1,both,0.7073969593338063,0.3333333333333333
16,0,1,both,0.7086474502553324,0.3333333333333333
17,0,1,both,0.7887285277252964,0.3333333333333333
18,0,1,both,0.674407697103409,0.3333333333333333
19,0,1,both,0.6698444018065792,0.3333333333333333
20,0,1,both,0.763819061692103,0.3333333333333333
21,0,1,both,0.7000055530767153,0.3333333333333333
22,0,1,both,0.6929594812087712,0.3333333333333333
23,0,1,both,0.7043038205453582,0.3333333333333333
24,0,1,both,0.6520584023097177,0.3333333333333333
25,0,1,both,0.7956564678528889,0.3333333333333333
26,0,1,both,0.6435312507552878,0.3333333333333333
27,0,1,both,0.6819461042033966,0.3333333333333333
28,0,1,both,0.6946117969685863,0.3333333333333333
29,0,1,both,0.6643646794638549,0.3333333333333333
30,0,1,both,0.6711334345227514,0.3333333333333333
31,0,1,both,0.7042347404209708,0.3333333333333333
32,0,1,both,0.7719456438709649,0.3333333333333333
33,0,1,both,0.6816491201951499,0.3333333333333333
34,0,1,both,0.8058836929027513,0.3333333333333333
35,0,1,both,0.7212420548524642,0.3333333333333333
36,0,1,both,0.6821001664570819,0.3333333333333333
37,0,1,both,0.669485763737961,0.3333333333333333
38,0,1,both,0.7388036693285747,0.3333333333333333
39,0,1,both,0.6561283680768782,0.3333333333333333
40,0,1,both,0.6495398369648946,0.3333333333333333
41,0,1,both,0.6877105901379118,0.3333333333333333
42,0,1,both,0.7205961958650307,0.3333333333333333
43,0,1,both,0.6803686692007844,0.3333333333333333
44,0,1,both,0.6800440038175005,0.3333333333333333
45,0,1,both,0.6991485117841628,0.3333333333333333
46,0,1,both,0.6951279043432285,0.3333333333333333
47,0,1,both,0.6407908314147666,0.3333333333333333
48,0,1,both,0.7566548393840209,0.3333333333333333
49,0,1,both,0.7113861485180847,0.3333333333333333
0,0,24,both,0.6060729128692928,0.44550973644313907
1,0,24,both,0.6280952754836684,0.45054307795331355
2,0,24,both,0.6407908314147666,0.3465749723992276
3,0,24,both,0.6435312507552878,0.3541949768796973
4,0,24,both,0.6495398369648946,0.3414854800322015
5,0,24,both,0.6520584023097177,0.34864802633584885
6,0,24,both,0.6561283680768782,0.34399034581739174
7,0,24,both,0.6635169871949929,0.34232937407290387
8,0,24,both,0.6643646794638549,0.34384842888238704
9,0,24,both,0.6692714880173894,0.3450847038481035
10,0,24,both,0.669485763737961,0.3438053405763112
11,0,24,both,0.6698444018065792,0.34296613011169846
12,0,24,both,0.6711334345227514,0.3441697591481038
13,0,24,both,0.674407697103409,0.34854997404278326
14,0,24,both,0.6793685508419834,0.39404455670494676
15,0,24,both,0.6800440038175005,0.37474455047120014
16,0,24,both,0.6803686692007844,0.34719641725499045
17,0,24,both,0.6816491201951499,0.394191416498609
18,0,24,both,0.6819461042033966,0.3492253256473221
19,0,24,both,0.6821001664570819,0.344014768004548
20,0,24,both,0.6877105901379118,0.34467983524917856
21,0,24,both,0.6882131436969511,0.34437103835163835
22,0,24,both,0.6929594812087712,0.3457785932661184
23,0,24,both,0.6946117969685863,0.34588807722486326
24,0,24,both,0.6951279043432285,0.34435030421638346
25,0,24,both,0.6991485117841628,0.3451252316996706
26,0,24,both,0.7000055530767153,0.34703589254871886
27,0,24,both,0.7042347404209708,0.37474455047120014
28,0,24,both,0.7043038205453582,0.3454013238736236
29,0,24,both,0.7073969593338063,0.3441871506426112
30,0,24,both,0.7086474502553324,0.3442595933350479
31,0,24,both,0.7113861485180847,0.34673725007625733
32,0,24,both,0.7176836759012385,0.3441085548356931
33,0,24,both,0.7205961958650307,0.3462154178617578
34,0,24,both,0.7212420548524642,0.34507708982941054
35,0,24,both,0.7247031322279527,0.34616179663307683
36,0,24,both,0.7302308290536237,0.3469216547779333
37,0,24,both,0.7367289236789494,0.3456812798171959
38,0,24,both,0.7388036693285747,0.3453981082245043
39,0,24,both,0.7462724340131064,0.3477591536427296
40,0,24,both,0.7473936383439227,0.3454870297381233
41,0,24,both,0.7566548393840209,0.35080621094002484
42,0,24,both,0.763819061692103,0.37474455047120014
43,0,24,both,0.7658416901908766,0.34443520331309185
44,0,24,both,0.7719456438709649,0.3459596573173198
45,0,24,both,0.7742811631803284,0.4005325501046817
46,0,24,both,0.7887285277252964,0.3694618967464612
47,0,24,both,0.7956564678528889,0.3441161456177488
48,0,24,both,0.8037923440140848,0.37474455047120014
49,0,24,both,0.8058836929027513,0.34545929642551987
0,1,1,both,0.6369352763340487,0.3333333333333333
1,1,1,both,0.6476140838640003,0.3333333333333333
2,1,1,both,0.6791620917627362,0.3333333333333333
3,1,1,both,0.6469919356487324,0.3333333333333333
4,1,1,both,0.6186480841302152,0.3333333333333333
5,1,1,both,0.5050974475870523,0.3333333333333333
6,1,1,both,0.6824735098069042,0.3333333333333333
