,run_id,time_step,listened,opinion,out_belief
0,0,1,intensive,0.6890616653769662,0.3333333333333333
1,0,1,intensive,0.7726522594063691,0.3333333333333333
2,0,1,intensive,0.7710028909839619,0.3333333333333333
3,0,1,intensive,0.7068986564838511,0.3333333333333333
4,0,1,intensive,0.7467830733496555,0.3333333333333333
5,0,1,intensive,0.7202211877126596,0.3333333333333333
6,0,1,intensive,0.7088223964085536,0.3333333333333333
7,0,1,intensive,0.6775525719924299,0.3333333333333333
8,0,1,intensive,0.658296235657849,0.3333333333333333
9,0,1,intensive,0.6701326264408295,0.3333333333333333
10,0,1,intensive,0.7172832494247515,0.3333333333333333
11,0,1,intensive,0.6814987609565576,0.3333333333333333
12,0,1,intensive,0.6817271848553591,0.3333333333333333
13,0,1,intensive,0.5840101301904514,0.3333333333333333
14,0,1,intensive,0.5684993030286996,0.3333333333333333
15,0,1,intensive,0.710398536115522,0.3333333333333333
16,0,1,intensive,0.7306340530574377,0.3333333333333333
17,0,1,intensive,0.7094932971855443,0.3333333333333333
18,0,1,intensive,0.72693297374341,0.3333333333333333
19,0,1,intensive,0.7240535266893852,0.3333333333333333
20,0,1,intensive,0.662359087838859,0.3333333333333333
21,0,1,intensive,0.7648123825700964,0.3333333333333333
22,0,1,intensive,0.7679774217486559,0.3333333333333333
23,0,1,intensive,0.6731448095402591,0.3333333333333333
24,0,1,intensive,0.7172180794708333,0.3333333333333333
25,0,1,intensive,0.7570423359005488,0.3333333333333333
26,0,1,intensive,0.6896434285840178,0.3333333333333333
27,0,1,intensive,0.7278427898136451,0.3333333333333333
28,0,1,intensive,0.609941992928456,0.3333333333333333
29,0,1,intensive,0.6659709086597236,0.3333333333333333
30,0,1,intensive,0.7587572790591316,0.3333333333333333
31,0,1,intensive,0.6727106662727919,0.3333333333333333
32,0,1,intensive,0.6884901398566519,0.3333333333333333
33,0,1,intensive,0.6897321329382745,0.3333333333333333
34,0,1,intensive,0.6809844754851029,0.3333333333333333
35,0,1,intensive,0.6825059448909512,0.3333333333333333
36,0,1,intensive,0.710973599743928,0.3333333333333333
37,0,1,intensive,0.597048848451765,0.3333333333333333
38,0,1,intensive,0.8059014887971634,0.3333333333333333
39,0,1,intensive,0.7367936764080948,0.3333333333333333
40,0,1,intensive,0.745233451583341,0.3333333333333333
41,0,1,intensive,0.6795985764830016,0.3333333333333333
42,0,1,intensive,0.7622050996853634,0.3333333333333333
43,0,1,intensive,0.6834210398581483,0.3333333333333333
44,0,1,intensive,0.7203902581534746,0.3333333333333333
45,0,1,intensive,0.7248032270603967,0.3333333333333333
46,0,1,intensive,0.6327495471583224,0.3333333333333333
47,0,1,intensive,0.7659521833616175,0.3333333333333333
48,0,1,intensive,0.5092198680551426,0.3333333333333333
49,0,1,intensive,0.7254442819098464,0.3333333333333333
50,0,1,intensive,0.758875585000052,0.3333333333333333
0,0,6,intensive,0.5092198680551426,0.07074481889273487
1,0,6,intensive,0.5684993030286996,0.09833015209743631
2,0,6,intensive,0.5840101301904514,0.17572852833959196
3,0,6,intensive,0.597048848451765,0.098119937815667
4,0,6,intensive,0.609941992928456,0.09868119345365498
5,0,6,intensive,0.6327495471583224,0.057831480799338246
6,0,6,intensive,0.658296235657849,0.09749613104886619
7,0,6,intensive,0.662359087838859,0.09740810713011065
8,0,6,intensive,0.6659709086597236,0.159760207209547
9,0,6,intensive,0.6701326264408295,0.09888165522540307
10,0,6,intensive,0.6727106662727919,0.09744319911447136
11,0,6,intensive,0.6731448095402591,0.057831480799338246
12,0,6,intensive,0.6775525719924299,0.0805880534856352
13,0,6,intensive,0.6795985764830016,0.09753544669493784
14,0,6,intensive,0.6809844754851029,0.09857861420402277
15,0,6,intensive,0.6814987609565576,0.057831480799338246
16,0,6,intensive,0.6817271848553591,0.09746228679746666
17,0,6,intensive,0.6825059448909512,0.10034001265689681
18,0,6,intensive,0.6834210398581483,0.09799921245646409
19,0,6,intensive,0.6884901398566519,0.09903416618197997
20,0,6,intensive,0.6890616653769662,0.09745479197327742
21,0,6,intensive,0.6896434285840178,0.09948542200022509
22,0,6,intensive,0.6897321329382745,0.057831480799338246
23,0,6,intensive,0.7068986564838511,0.097687381080182
24,0,6,intensive,0.7088223964085536,0.09763899733220895
25,0,6,intensive,0.7094932971855443,0.09802037147134021
26,0,6,intensive,0.710398536115522,0.09751166703328762
27,0,6,intensive,0.710973599743928,0.09823719322980093
28,0,6,intensive,0.7172180794708333,0.09960490765358707
29,0,6,intensive,0.7172832494247515,0.10063938144581198
30,0,6,intensive,0.7202211877126596,0.09756018769377964
31,0,6,intensive,0.7203902581534746,0.07260201356257706
32,0,6,intensive,0.7240535266893852,0.09832783358115835
33,0,6,intensive,0.7248032270603967,0.097478929856186
34,0,6,intensive,0.7254442819098464,0.09791116653921698
35,0,6,intensive,0.72693297374341,0.09916725741686411
36,0,6,intensive,0.7278427898136451,0.09778058593436936
37,0,6,intensive,0.7306340530574377,0.09760817000863103
38,0,6,intensive,0.7367936764080948,0.09831735957651247
39,0,6,intensive,0.745233451583341,0.09762159437423117
40,0,6,intensive,0.7467830733496555,0.09772864441722257
41,0,6,intensive,0.7570423359005488,0.09768314839991057
42,0,6,intensive,0.7587572790591316,0.09789869454992459
43,0,6,intensive,0.758875585000052,0.1007115165857026
44,0,6,intensive,0.7622050996853634,0.0977484893547868
45,0,6,intensive,0.7648123825700964,0.09752978797802588
46,0,6,intensive,0.7659521833616175,0.09793183254754519
