1.398243799952985367e-01,4.636612968115757516e-01,1.713015387901805076e-01,7.226523388127781278e-01
9.164321979092518444e-02,2.104381184661061749e-02,9.241317944570226484e-01,5.390450006147624873e-02
8.335496690642807405e-02,9.932348913735160323e-02,7.090043050715050255e-02,9.177412545813770084e-01
1.908599517410273227e-01,4.515046578958450962e-01,8.743160281259472200e-01,9.456100373790106151e-01
7.882440980856961210e-02,4.411121078058991007e-02,3.350779566284343286e-02,9.862231559290279836e-03
5.689804862605912089e-02,2.691478134228219438e-02,1.079194857326643830e-01,7.649233993196968839e-01
7.419885172063935830e-01,6.708125181363580047e-01,6.976261682419178101e-01,7.157864123757872177e-01
5.252014990388935711e-01,5.431021875255139797e-01,5.442698828454541893e-01,6.617176080744271438e-01
6.399536210041183448e-01,7.105925039842481139e-01,6.806600228723356238e-01,7.133341156686237028e-01
3.056172690640861500e-01,6.472544611374106971e-01,6.632952310281206021e-01,7.054836259012238209e-01
1.722302467016899041e-01,3.210667985439997207e-01,2.428721374382875331e-01,3.098615426138161266e-02
9.588189374328812686e-01,9.407710473072601609e-02,1.605265039868364885e-01,5.862027633387780629e-02
1.202394344527066006e-01,2.453663945257473448e-03,8.207734891749697559e-02,1.884904824617511243e-01
7.057315429557220465e-02,1.464237479295898703e-01,1.071755195689898660e-01,1.528345061001144811e-01
2.822120921976407210e-02,8.217986643461008267e-01,1.273007103150474995e-01,8.807140944626146162e-02
4.495000244445174209e-02,8.821228540918549799e-01,9.131647536350137595e-02,6.469554140252120611e-02
1.056736819142487516e-01,1.639787596677228232e-01,7.698863180606543288e-01,7.346588622256893242e-01
7.095727337402129020e-01,5.717624601419619701e-01,6.383608807790853712e-01,3.743595982959462831e-01
6.556889621087242936e-01,6.931874391130635749e-01,1.660620310250961740e-01,6.215638480967178303e-01
6.649612524452618301e-01,7.154845998930209339e-01,7.280057486238117326e-01,7.662536303021156847e-01
8.489035279486259467e-03,3.384022595793253346e-02,1.845387888169618129e-02,8.920960604194004551e-02
4.195706469678091299e-02,9.643718400629230914e-01,6.165904518831768349e-02,1.870211420935468938e-01
1.154471513627534779e-01,7.505135498943785177e-02,8.365065413641747938e-02,3.591183186801014809e-02
3.339347171546913629e-02,2.649482997609987067e-01,5.689309360197907228e-01,1.634738499996640781e-02
3.244997693192561844e-02,6.681852559529444235e-02,1.984073673314470931e-01,8.633513788883992457e-02
1.949885912294269108e-01,4.452381682667409801e-02,2.221716079324581317e-01,1.720402605177871747e-02
1.498852464760461745e-01,1.781217148864210412e-02,1.950862111760567202e-02,1.538295866021062719e-01
5.828390750065243209e-01,5.765488614898736097e-01,5.850744159890011176e-01,4.717790067480721605e-01
6.288484129695088853e-01,5.439184336877396220e-01,5.909157586271502893e-01,5.728960801635974986e-01
1.194535775393717608e-01,7.971056129545852631e-01,7.772464966787450136e-01,6.333815273212832775e-01
8.245090811755729776e-01,8.671490417629973413e-02,1.973993808325554267e-01,8.772736314825603232e-01
3.285299344230317026e-02,8.171483243594344081e-01,5.794673282723563634e-01,1.602422598494683548e-01
1.285268956500113524e-01,2.038308482234847396e-01,7.711276873763592277e-02,2.348200028830414177e-01
7.035535827502312767e-01,8.588749289577128909e-01,9.348318199081402657e-02,1.799197306090281889e-01
6.999794829770604743e-01,5.721493380034320397e-02,4.566267523648044613e-02,5.526769979947512151e-02
6.329634865451605474e-02,1.577309850002183989e-01,1.342633634210926852e-01,1.679683072086867596e-02
1.678648441847507139e-02,5.510106076850711417e-03,7.623693836024104942e-02,1.668933170777241529e-02
7.308166928362314074e-01,8.069105267467884257e-01,6.684407315616119893e-01,7.272159286407235967e-01
6.663123130128358884e-01,5.298041797232717620e-01,6.311571941017513065e-01,6.107662454170847965e-01
1.207965331164201073e-01,2.504623812485994305e-01,5.906028653829542563e-01,7.271427105112718281e-02
2.546386518501432550e-02,1.972426448596220974e-02,4.907201482515109736e-02,5.935658665776439857e-01
1.687160988830594399e-01,1.023316589814011190e-01,8.724085429341353892e-01,5.801469009232122082e-02
3.419187517812159738e-02,8.223386204240361319e-02,5.474618235976881631e-02,1.123053517171165749e+00
8.479659058547020511e-02,7.586903669712606602e-02,7.137988410127596439e-02,3.511724365004952747e-02
8.059483491937630140e-02,2.891012679635192317e-02,8.072111023760473181e-01,1.891593101016675882e-01
1.091798304438915124e-01,3.218113666312534538e-02,5.511595982190863052e-02,1.760119404446766345e-01
7.688145466832596586e-01,7.875212038553937033e-01,7.685584873779716109e-01,7.821581156150242409e-01
1.726636942413373454e-01,3.993981808158322822e-01,1.250959713214648827e-01,8.550661011364693032e-01
6.229862062437663273e-01,6.955970666617449227e-01,6.681717960398845246e-01,7.074633737111981624e-01
4.887668070320836389e-01,3.878399646811492296e-01,4.282404922797813374e-01,4.616391629333534419e-01
