1.251072536634634524e-01,8.835277066077573682e-02,2.372237356173215739e-01,1.982289884069817626e-02
8.564317222508301825e-03,7.581936559710145129e-01,8.698690470914668960e-02,1.117760317027816919e-01
6.508576507418702140e-02,1.447727110954004914e-01,1.113609587185624694e-01,8.879356799902882180e-01
2.000187540530584396e-01,8.647301501394344392e-01,7.553526200166735816e-01,4.277777599861570801e-01
8.243634095905558734e-01,3.538529830247698627e-01,1.701218303243621222e-01,2.041540248197768748e-01
5.998027632492382299e-02,6.233361940006618140e-02,1.549516352696381216e-01,9.326428268219951745e-01
9.206933344888738047e-01,2.425622496420829291e-02,8.150708647485083169e-02,6.842345755745196656e-02
4.025639934018942351e-02,2.242936866608178648e-01,1.480599165776716741e-01,6.254117409474689582e-02
1.592207839688245530e-01,7.109430160218301875e-01,7.373718680296839079e-01,7.720386555251645966e-01
3.878381274887047342e-02,8.975808571638724254e-02,2.733366898948154725e-02,3.089666774642380043e-02
7.263905965004148202e-01,2.580406975151550153e-01,7.170488396245734176e-03,2.483464516850609483e-01
4.404302751671997085e-02,1.089826161602292232e-01,2.060433654201777876e-01,2.081586262359727546e-02
7.369001687698816250e-01,1.493669464007220671e-01,7.350504505888250106e-01,1.403888879387973562e-02
6.562164083168725570e-01,1.514341373679150282e-01,4.143329895249424633e-01,7.082343121476746273e-01
1.744480172117608419e-01,1.720926961205828526e-02,4.374358467779446841e-02,4.865281587996229951e-02
6.792074121672633247e-01,5.763119976962334245e-01,6.045511862135237724e-01,6.132383674837262877e-01
1.213924963924959202e-02,6.110179912901046034e-02,1.968512972551997031e-01,2.107446901214699020e-02
7.710587165240136986e-01,6.531771291318484440e-01,7.691789615048745254e-01,7.974714364765754793e-01
2.924457747961542800e-02,4.660613653053019556e-02,3.348071297852153044e-02,1.032944103202817071e-01
9.814469959819101252e-02,6.641027242257696583e-01,7.467303029970844275e-01,4.641609653400752961e-02
7.537062362515170588e-02,1.163484297687040619e-01,1.012545777065772951e-01,3.269602118937123825e-01
8.458665861629267591e-01,7.779173323466646028e-01,2.667709448090069824e-01,8.044129096528387368e-01
2.451118809644066768e-02,2.462522440962309211e-01,4.946686670061546665e-02,2.762578475750162438e-02
6.957008702133915534e-01,1.521470436468207177e-01,7.828188699197560219e-01,8.755610877198017894e-01
1.291049945633459574e-02,8.179808009222031551e-01,7.416576711944345736e-03,5.133963468129897761e-02
1.562036226879660039e-01,5.598041645864721971e-01,2.112619601452827012e-01,2.711829984772795576e-02
3.619177891001066349e-01,1.303456209566402624e-01,3.509478852859902465e-01,1.228129603964369793e-01
2.475979089370193564e-01,1.303108257366840106e-01,8.316783364715261140e-01,2.820413566828487983e-01
1.572079709105177747e-01,9.137225941112189775e-02,1.055970461186538784e-01,1.900858258508541787e-01
8.768436423253067602e-01,8.223069396276314613e-01,2.674482932670355431e-02,1.500834875503818389e-01
4.972287509563541041e-01,6.828731378458736678e-01,8.533553205013308385e-02,6.832308586964940256e-01
1.697195848080664260e-01,7.204803415837653935e-01,7.345601068777349862e-01,6.847315157709195077e-01
8.991023480386521258e-03,3.330711284603469768e-01,1.371401537368508936e-02,1.234108936467442769e-01
7.980353781030410376e-01,7.765345341476026508e-01,2.985653203236491304e-01,7.880601615858349174e-01
6.283592858982342544e-02,2.092016468307192345e-02,2.624796239801077680e-02,2.266143360743690105e-02
1.439458241896359181e-01,3.469385645826259662e-02,3.260132892455108733e-02,1.999046712440831486e-01
2.204846653584882077e-01,3.270126452195443179e-01,1.518440171191503540e-01,7.877123632358866701e-01
8.951146740468671759e-01,4.791383065736485314e-01,2.194884702396052850e-02,1.730390906092305059e-01
7.873479425284015676e-01,1.224935351743349499e-01,8.069354292065162859e-01,1.630830848948512934e-01
4.281874756892066480e-02,7.918295929536858790e-02,2.888506970972653382e-02,8.244609978461223676e-01
1.402328489329791594e-01,1.784420647726258843e-02,9.006466784244640880e-03,6.279862934171132061e-02
6.688166253532885630e-01,8.232612904662484077e-01,1.363002625462959583e-01,1.539766313148161203e-01
2.343454311524002104e-02,1.448150112916006538e-01,2.259968102003447055e-02,2.989029368381910384e-02
5.677183315686428963e-03,4.343709265968972999e-02,1.141152452723383573e-02,8.903510769027171701e-02
8.271669553989843271e-01,1.036984582100905911e-01,2.337080043128824669e-01,6.115673100031475684e-01
3.152733059351768841e-01,4.973431824895090808e-02,4.281721946561487663e-02,5.644709205836058452e-02
7.889261862643952572e-01,7.574602709087502328e-01,7.835325995367041774e-01,1.608501953199659995e-01
5.307505036199719473e-02,5.914103970492471385e-01,2.796518463369072616e-01,1.274071000632287683e-02
6.748425087310548631e-02,2.471863668781166257e-01,2.021528360676042024e-02,3.218872678191808667e-01
6.655388405826488940e-01,6.896142624881083094e-01,6.832925840554066044e-01,6.488370732436715693e-01
